name	name2
NM_XXX	H1-6
NM_005321.2	H1-4
NM_XXX	LOC285819
NM_003536.2	H3C10
NM_XXX	ZSCAN23
NM_XXX	OR12D2
NM_002116.8	HLA-A
NM_002116.8	HLA-A
NM_002116.8	HLA-A
NM_002116.8	HLA-A
NM_002116.8	HLA-A
NM_002116.8	HLA-A
NM_002116.8	HLA-A
NM_002116.8	HLA-A
NM_XXX	HCG18
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_014641.3	MDC1
NM_XXX	DDR1
NM_002117.6	HLA-C
NM_002117.6	HLA-C
NM_002117.6	HLA-C
NM_002117.6	HLA-C
NM_002117.6	HLA-C
NM_002117.6	HLA-C
NM_002117.6	HLA-C
NM_002117.6	HLA-C
NM_005514.8	HLA-B
NM_005514.8	HLA-B
NM_005514.8	HLA-B
NM_005514.8	HLA-B
NM_005514.8	HLA-B
NM_005514.8	HLA-B
NM_005514.8	HLA-B
NM_XXX	BAG6
NM_001371205.1	DXO
NR_026717.1	STK19
NR_026717.1	STK19
NR_026717.1	STK19
NR_026717.1	STK19
NR_026717.1	STK19
NR_026717.1	STK19
NR_026717.1	STK19
NR_026717.1	STK19
NR_001284.2	TNXA
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_004557.4	NOTCH4
NM_XXX	HLA-DOA
NM_001141969.2	DAXX
NM_001141969.2	DAXX
NM_001141969.2	DAXX
NM_001141969.2	DAXX
NM_001141969.2	DAXX
NM_001141969.2	DAXX
NM_001141969.2	DAXX
NM_001141969.2	DAXX
NM_XXX	LINC01016
NM_XXX	UHRF1BP1
NM_021922.3	FANCE
NM_021922.3	FANCE
NM_021922.3	FANCE
NM_021922.3	FANCE
NM_021922.3	FANCE
NM_021922.3	FANCE
NM_021922.3	FANCE
NM_021922.3	FANCE
NM_021922.3	FANCE
NM_021922.3	FANCE
NM_XXX	SLC26A8
NM_001291549.2	CDKN1A
NM_001291549.2	CDKN1A
NM_001291549.2	CDKN1A
NM_XXX	MTCH1
NM_XXX	PIM1
NM_XXX	PIM1
NM_XXX	PIM1
NM_XXX	PIM1
NM_XXX	PIM1
NM_XXX	PIM1
NM_001243186.2	PIM1
NM_XXX	MIR4462
NM_XXX	MIR4462
NM_XXX	DNAH8
NM_XXX	DAAM2
NM_XXX	TREM1
NM_XXX	USP49
NM_001287434.1	CCND3
NM_001287434.1	CCND3
NM_001287434.1	CCND3
NM_001136017.3	CCND3
NM_001287427.1	CCND3
NM_001287427.1	CCND3
NM_XXX	PRPH2
NM_001171630.1	VEGFA
NM_001171630.1	VEGFA
NM_001171630.1	VEGFA
NM_001171630.1	VEGFA
NM_001171628.1	VEGFA
NM_001171625.1	VEGFA
NM_001171627.1	VEGFA
NM_001171630.1	VEGFA
NM_004556.3	NFKBIE
NM_XXX	AARS2
NM_XXX	SUPT3H
NM_XXX	ENPP4
NM_XXX	ADGRF1
NM_XXX	PTCHD4
NM_XXX	PTCHD4
NM_018132.4	CENPQ
NM_XXX	CRISP1
NM_XXX	DEFB112
NM_172238.3	TFAP2D
NM_XXX	TFAP2B
NM_XXX	PKHD1
NM_XXX	GCLC
NM_138569.2	MLIP
NM_XXX	TINAG
NM_XXX	HMGCLL1
NM_XXX	HMGCLL1
NM_XXX	PRIM2
NM_XXX	LOC100506188
NM_XXX	LINC00680-GUSBP4
NM_XXX	MTRNR2L9
NM_XXX	KHDRBS2
NM_XXX	PTP4A1
NM_XXX	EYS
NM_XXX	EYS
NM_XXX	EYS
NM_XXX	EYS
NM_XXX	EYS
NM_XXX	ADGRB3
NM_XXX	COL19A1
NM_XXX	EVADR
NM_021940.5	SMAP1
NM_021940.5	SMAP1
NM_XXX	LINC00472
NM_XXX	RIMS1
NM_XXX	KCNQ5
NM_001402.6	EEF1A1
NM_001402.6	EEF1A1
NM_001402.6	EEF1A1
NM_001402.6	EEF1A1
NM_001402.6	EEF1A1
NM_001402.6	EEF1A1
NM_001402.6	EEF1A1
NM_XXX	LOC101928516
NM_XXX	LOC100506804
NM_XXX	IMPG1
NM_XXX	MEI4
NM_XXX	IRAK1BP1
NM_XXX	LCAL1
NM_001166691.1	TTK
NM_XXX	BCKDHB
NM_XXX	TPBG
NM_XXX	LINC02542
NM_XXX	SNAP91
NM_014895.4	CEP162
NM_XXX	LINC01611
NM_XXX	NT5E
NM_XXX	HTR1E
NM_XXX	ZNF292
NM_XXX	LOC101928911
NM_001365874.2	CNR1
NM_XXX	GABRR2
NM_014611.3	MDN1
NM_XXX	BACH2
NM_145331.3	MAP3K7
NM_XXX	MIR4643
NM_XXX	CASC6
NM_004440.4	EPHA7
NM_XXX	EPHA7
NM_XXX	EPHA7
NM_XXX	MANEA-DT
NM_XXX	KLHL32
NM_XXX	MMS22L
NM_XXX	POU3F2
NM_XXX	LOC101927365
NM_001040179.2	MCHR2
NM_XXX	SIM1
NM_XXX	GRIK2
NM_XXX	LIN28B
NM_XXX	LIN28B
NM_XXX	LIN28B
NM_XXX	PREP
NM_001198.4	PRDM1
NM_001198.4	PRDM1
NM_001198.4	PRDM1
NM_182907.3	PRDM1
NM_001198.4	PRDM1
NM_001198.4	PRDM1
NM_001198.4	PRDM1
NM_001198.4	PRDM1
NM_XXX	CRYBG1
NM_XXX	PDSS2
NM_007214.5	SEC63
NM_201559.3	FOXO3
NM_XXX	FOXO3
NM_201559.3	FOXO3
NM_XXX	AK9
NM_XXX	METTL24
NM_153369.3	MFSD4B
NM_153048.3	FYN
NM_XXX	FYN
NM_153048.3	FYN
NM_153048.3	FYN
NM_153048.3	FYN
NM_153048.3	FYN
NM_153047.4	FYN
NM_001370529.1	FYN
NM_153048.3	FYN
NM_153048.3	FYN
NM_153048.3	FYN
NM_153048.3	FYN
NM_153048.3	FYN
NM_XXX	MARCKS
NM_XXX	LINC02541
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_001527.4	HDAC2
NM_XXX	HS3ST5
NM_XXX	TPI1P3
NM_XXX	VGLL2
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_002944.2	ROS1
NM_XXX	DCBLD1
NM_XXX	SLC35F1
NM_XXX	MAN1A1
NM_XXX	GJA1
NM_XXX	TBC1D32
NM_XXX	FABP7
NM_XXX	NKAIN2
NM_XXX	NKAIN2
NM_XXX	NKAIN2
NM_XXX	NCOA7
NM_XXX	RSPO3
NM_XXX	THEMIS
NM_XXX	LAMA2
NM_XXX	ARHGAP18
NM_XXX	SMLR1
NM_016377.4	AKAP7
NM_XXX	LINC01013
NM_XXX	MOXD1
NM_XXX	EYA4
NM_XXX	LOC101928304
NM_001161660.2	MYB
NM_001161660.2	MYB
NM_001161660.2	MYB
NM_001161660.2	MYB
NM_001161660.2	MYB
NM_001161660.2	MYB
NM_001161660.2	MYB
NM_001161660.2	MYB
NM_XXX	AHI1
NM_018945.4	PDE7B
NM_005923.4	MAP3K5
NM_XXX	PEX7
NM_001363527.1	IFNGR1
NM_001363527.1	IFNGR1
NM_001363527.1	IFNGR1
NM_001363527.1	IFNGR1
NM_001363527.1	IFNGR1
NM_001363527.1	IFNGR1
NM_000416.2	IFNGR1
NM_XXX	LOC102723649
NM_XXX	NHSL1
NM_015439.2	CCDC28A
NM_XXX	LOC100507477
NM_XXX	LOC103352541
NM_XXX	GJE1
NM_001032395.2	ADGRG6
NM_XXX	LOC153910
NM_XXX	PLAGL1
NM_XXX	UTRN
NM_XXX	LOC100507557
NM_XXX	GRM1
NM_XXX	STXBP5-AS1
NM_XXX	STXBP5-AS1
NM_XXX	UST
NM_XXX	TAB2
NM_001350339.2	LATS1
NM_001350339.2	LATS1
NM_001350339.2	LATS1
NM_001350339.2	LATS1
NM_001350339.2	LATS1
NM_001350339.2	LATS1
NM_001350339.2	LATS1
NM_XXX	PLEKHG1
NM_XXX	AKAP12
NM_001122742.1	ESR1
NM_001122742.1	ESR1
NM_001122742.1	ESR1
NM_001122742.1	ESR1
NM_001122742.1	ESR1
NM_001122742.1	ESR1
NM_001122742.1	ESR1
NM_001122742.1	ESR1
NM_033071.3	SYNE1
NM_001328100.2	ESR1
NM_XXX	SYNE1
NM_XXX	RGS17
NM_XXX	TIAM2
NM_XXX	SNORD28B
NM_XXX	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_001371656.1	ARID1B
NM_XXX	ZDHHC14
NM_XXX	RSPH3
NM_XXX	WTAP
NM_001168338.1	PLG
NM_XXX	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001291958.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001301072.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_001363582.1	MAP3K4
NM_XXX	AGPAT4
NM_XXX	PRKN
NM_XXX	PACRG
NM_001301085.2	QKI
NM_XXX	LOC102724152
NM_XXX	LOC102724152
NM_XXX	LINC00602
NM_XXX	LOC101929297
NM_XXX	TCP10L2
NM_XXX	LOC105378146
NM_XXX	LOC101929523
NM_XXX	ZFAND2A
NM_XXX	MAD1L1
NM_XXX	CARD11
NM_001324281.2	CARD11
NM_XXX	CARD11
NM_001324281.2	CARD11
NM_001324281.2	CARD11
NM_XXX	CARD11
NM_001324281.2	CARD11
NM_001324281.2	CARD11
NM_XXX	SDK1
NM_XXX	SDK1
NM_XXX	RADIL
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_001322005.2	PMS2
NM_XXX	EIF2AK1
NM_006908.5	RAC1
NM_006908.5	RAC1
NM_006908.5	RAC1
NM_018890.4	RAC1
NM_006908.5	RAC1
NM_006908.5	RAC1
NM_006908.5	RAC1
NM_XXX	LOC100131257
NM_XXX	GLCCI1
NM_XXX	ICA1
NM_XXX	ICA1
NM_XXX	LOC100131472
NM_XXX	NDUFA4
NM_XXX	LOC102725191
NM_212460.3	ARL4A
NM_XXX	VWDE
NM_001163150.1	ETV1
NM_001163150.1	ETV1
NM_001163150.1	ETV1
NM_001163150.1	ETV1
NM_001163150.1	ETV1
NM_001163150.1	ETV1
NM_001163150.1	ETV1
NM_001163150.1	ETV1
NM_001163150.1	ETV1
NM_001163150.1	ETV1
NM_004956.5	ETV1
NM_004956.5	ETV1
NM_004956.5	ETV1
NM_XXX	DGKB
NM_XXX	DGKB
NM_XXX	MEOX2
NM_XXX	AGR2
NM_XXX	LOC101927630
NM_XXX	HDAC9
NM_XXX	FERD3L
NM_XXX	LOC101927668
NM_XXX	LINC01162
NM_XXX	CDCA7L
NM_XXX	TOMM7
NM_001362761.2	TRA2A
NM_XXX	MPP6
NM_XXX	NPVF
NM_XXX	NPVF
NM_XXX	EVX1-AS
NM_XXX	HIBADH
NM_XXX	CREB5
NM_XXX	ZNRF2
NM_001316772.1	GARS1
NM_XXX	INMT-MINDY4
NM_XXX	PDE1C
NM_XXX	RP9
NM_XXX	BMPER
NM_XXX	LOC401324
NM_001242956.1	SEPTIN7
NM_XXX	LOC101928618
NM_XXX	ELMO1
NM_XXX	NME8
NM_XXX	AMPH
NM_XXX	SUGCT
NM_XXX	LINC01449
NM_XXX	INHBA-AS1
NM_XXX	HECW1-IT1
NM_XXX	UBE2D4
NM_XXX	OGDH
NM_XXX	IGFBP3
NM_XXX	LOC730338
NM_XXX	LINC00525
NM_XXX	CDC14C
NM_XXX	IKZF1
NM_XXX	IKZF1
NM_XXX	GRB10
NM_XXX	LOC107986794
NM_XXX	POM121L12
NM_XXX	LINC01445
NM_001012456.1	SEC61G
NM_XXX	LOC100996654
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_201282.2	EGFR
NM_001346897.2	EGFR
NM_001346897.2	EGFR
NM_001346897.2	EGFR
NM_001346897.2	EGFR
NM_001346897.2	EGFR
NM_001346897.2	EGFR
NM_001346897.2	EGFR
NM_001346897.2	EGFR
NM_001346941.2	EGFR
NM_XXX	NUPR2
NM_XXX	LOC105375297
NM_XXX	LOC105375297
NM_XXX	LOC100287704
NM_XXX	ZNF722P
NM_XXX	LOC100128885
NM_001282359.1	ZNF107
NM_XXX	INTS4P2
NM_XXX	RABGEF1
NM_XXX	LOC102723427
NM_XXX	AUTS2
NM_XXX	AUTS2
NM_XXX	AUTS2
NM_XXX	GALNT17
NM_XXX	CALN1
NM_XXX	CLDN3
NM_XXX	CLIP2
NM_001280800.1	GTF2I
NM_001280800.1	GTF2I
NM_001280800.1	GTF2I
NM_001280800.1	GTF2I
NM_001280800.1	GTF2I
NM_001280800.1	GTF2I
NM_001280800.1	GTF2I
NM_001280800.1	GTF2I
NM_001163636.3	GTF2I
NM_001280800.1	GTF2I
NM_033000.4	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_001518.5	GTF2I
NM_XXX	HIP1
NM_XXX	ZP3
NM_XXX	APTR
NM_032936.4	TMEM60
NM_XXX	MAGI2
NM_XXX	MAGI2
NM_XXX	CD36
NM_XXX	SEMA3C
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_001010931.3	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_000601.6	HGF
NM_XXX	CACNA2D1
NM_XXX	SEMA3E
NM_XXX	SEMA3A
NM_XXX	LINC00972
NM_XXX	GRM3
NM_XXX	TP53TG1
NM_XXX	STEAP4
NM_XXX	DPY19L2P4
NM_XXX	STEAP2-AS1
NM_XXX	AKAP9
NM_001259.8	CDK6
NM_001259.8	CDK6
NM_XXX	CDK6
NM_001259.8	CDK6
NM_001259.8	CDK6
NM_001259.8	CDK6
NM_001259.8	CDK6
NM_001259.8	CDK6
NM_XXX	CALCR
NM_XXX	BET1
NM_XXX	PPP1R9A
NM_XXX	SEM1
NM_XXX	DLX5
NM_XXX	TRRAP
NM_XXX	KPNA7
NM_XXX	STAG3
NM_XXX	LNCPRESS1
NM_XXX	LOC100630923
NM_XXX	RELN
NM_XXX	LHFPL3
NM_XXX	ATXN7L1
NM_XXX	SYPL1
NM_001282427.2	PIK3CG
NM_001282427.2	PIK3CG
NM_001282427.2	PIK3CG
NM_001282427.2	PIK3CG
NM_001282427.2	PIK3CG
NM_001282427.2	PIK3CG
NM_001282427.2	PIK3CG
NM_001282427.2	PIK3CG
NM_001282427.2	PIK3CG
NM_001282427.2	PIK3CG
NM_XXX	PRKAR2B
NM_XXX	LAMB1
NM_001130475.3	THAP5
NM_XXX	C7orf66
NM_XXX	EIF3IP1
NM_001099660.1	LRRN3
NM_XXX	IMMP2L
NM_XXX	DOCK4
NM_XXX	SMIM30
NM_XXX	FOXP2
NM_XXX	LINC01392
NM_XXX	TES
NM_001127500.3	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324401.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_001324402.2	MET
NM_XXX	ST7-AS2
NM_XXX	CTTNBP2
NM_XXX	KCND2
NM_XXX	KCND2
NM_XXX	CPED1
NM_XXX	PTPRZ1
NM_XXX	TAS2R16
NM_XXX	LOC101928211
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_015450.3	POT1
NM_XXX	POT1-AS1
NM_XXX	GRM8-AS1
NM_XXX	GRM8
NM_XXX	ARF5
NM_XXX	CALU
NM_XXX	TNPO3
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_005631.5	SMO
NM_XXX	CPA5
NM_XXX	PODXL
NM_XXX	PLXNA4
NM_XXX	CHCHD3
NM_XXX	SLC35B4
NM_XXX	WDR91
NM_XXX	MTPN
NM_XXX	PTN
NM_XXX	CREB3L2
NM_XXX	ZC3HAV1
NM_XXX	KDM7A
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_001354609.2	BRAF
NM_XXX	TMEM178B
NM_XXX	PRSS37
NM_002769.5	PRSS1
NM_002769.5	PRSS1
NM_002769.5	PRSS1
NM_002769.5	PRSS1
NM_002769.5	PRSS1
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_000420.3	KEL
NM_XXX	EPHA1-AS1
NM_XXX	TCAF1
NM_XXX	TPK1
NM_XXX	CNTNAP2
NM_XXX	CNTNAP2
NM_XXX	C7orf33
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001370660.1	CUL1
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_004456.5	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_001203249.2	EZH2
NM_XXX	ZNF212
NM_XXX	GIMAP8
NM_XXX	GBX1
NM_005614.4	RHEB
NM_005614.4	RHEB
NM_005614.4	RHEB
NM_005614.4	RHEB
NM_005614.4	RHEB
NM_005614.4	RHEB
NM_005614.4	RHEB
NM_005614.4	RHEB
NM_XXX	GALNTL5
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_170606.3	KMT2C
NM_005431.2	XRCC2
NM_005431.2	XRCC2
NM_005431.2	XRCC2
NM_005431.2	XRCC2
NM_XXX	DPP6
NM_XXX	DPP6
NM_XXX	CNPY1
NM_XXX	LOC389602
NM_XXX	SHH
NM_XXX	LOC101927914
NM_XXX	PTPRN2
NM_XXX	PTPRN2
NM_XXX	VIPR2
NM_XXX	TDRP
NM_XXX	DLGAP2
NM_XXX	ARHGEF10
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	CSMD1
NM_XXX	MCPH1
NM_XXX	MCPH1
NM_XXX	MCPH1
NM_XXX	MCPH1
NM_XXX	MCPH1
NM_XXX	MCPH1
NM_001322043.1	MCPH1
NM_001322043.1	MCPH1
NM_001322043.1	MCPH1
NM_001322043.1	MCPH1
NM_001322043.1	MCPH1
NM_001322043.1	MCPH1
NM_001322043.1	MCPH1
NM_001322043.1	MCPH1
NM_001363979.1	MCPH1
NM_001363979.1	MCPH1
NM_001363979.1	MCPH1
NM_001363979.1	MCPH1
NM_001147.3	ANGPT2
NM_XXX	ANGPT2
NM_001147.3	ANGPT2
NM_001147.3	ANGPT2
NM_001147.3	ANGPT2
NM_001147.3	ANGPT2
NM_001147.3	ANGPT2
NM_001147.3	ANGPT2
NM_001147.3	ANGPT2
NM_001147.3	ANGPT2
NM_001363979.1	MCPH1
NM_001322042.2	MCPH1
NM_001363980.2	MCPH1
NM_XXX	AGPAT5
NM_XXX	XKR5
NM_XXX	DEFA6
NM_XXX	DEFA9P
NM_XXX	DEFA11P
NM_XXX	DEFB109B
NM_XXX	ZNF705G
NM_XXX	USP17L3
NM_XXX	FAM86B3P
NM_XXX	PRAG1
NM_XXX	PRAG1
NM_XXX	PRAG1
NM_XXX	CLDN23
NM_XXX	MFHAS1
NM_XXX	MFHAS1
NM_XXX	MFHAS1
NM_XXX	ERI1
NM_XXX	PPP1R3B
NM_XXX	TNKS
NM_XXX	MSRA
